CUST_ID,PCA1,PCA2,CLUSTER_x,BALANCE,BALANCE_FREQUENCY,PURCHASES,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,PURCHASES_FREQUENCY,ONEOFF_PURCHASES_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY,CASH_ADVANCE_FREQUENCY,CASH_ADVANCE_TRX,PURCHASES_TRX,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,PRC_FULL_PAYMENT,TENURE,CLUSTER_y
C16456,-0.19806274114664763,-1.8285482232748034,3,47.587585,0.727273,414.8,53.0,361.8,0.0,0.5,0.083333,0.416667,0.0,0,8,4500.0,545.768039,135.094235,1.0,12,3
C16457,-0.061526757211398685,4.946259081246844,2,3531.167073,0.9,797.5,577.83,219.67,5273.226918,0.7,0.4,0.5,0.9,33,21,4000.0,2979.5467,3052.080103,0.0,10,2
C16458,1.1513006303261237,-2.0104602493649955,3,45.000015,1.0,540.0,0.0,540.0,0.0,1.0,0.0,1.0,0.0,0,24,7000.0,675.065652,193.588238,1.0,12,3
C16459,3.4519361603119076,-1.7420184226986655,3,398.403586,1.0,3658.71,2745.31,913.4,0.0,0.916667,0.833333,0.75,0.0,0,48,2500.0,3646.346596,151.890083,1.0,12,3
C16460,-1.728038707964192,1.4151288901088843,0,1394.926414,1.0,0.0,0.0,0.0,4091.737498,0.0,0.0,0.0,0.25,5,0,5000.0,488.155542,299.651665,0.0,12,0
C16461,-0.1571630223959792,-0.2345562544640375,0,2196.006333,1.0,666.89,550.79,116.1,0.0,0.5,0.25,0.166667,0.0,0,8,7500.0,579.257195,773.160428,0.0,12,0
C16462,1.8642063703164018,-1.196987146689624,3,43.656303,0.909091,2122.98,1826.67,296.31,0.0,0.833333,0.666667,0.166667,0.0,0,17,10500.0,2006.417008,131.553346,1.0,12,3
C16463,0.9474085538733902,3.5041011845218826,2,8692.806679,1.0,1022.77,1022.77,0.0,2970.97936,0.5,0.5,0.0,0.25,4,6,9000.0,5960.192059,6357.931772,0.0,12,2
C16464,-0.20603937146756984,-0.43404483155024265,3,2276.666051,1.0,87.51,0.0,87.51,0.0,0.583333,0.0,0.583333,0.0,0,11,8000.0,605.029703,700.831872,0.0,12,3
C16465,2.955658359569476,0.8221061625473346,1,4217.472407,1.0,7311.99,7311.99,0.0,0.0,0.5,0.5,0.0,0.0,0,11,6700.0,2773.245445,1960.522407,0.0,12,1
C16466,-2.019476583930019,0.789521049422406,0,2578.733343,1.0,0.0,0.0,0.0,2601.723396,0.0,0.0,0.0,0.142857,2,0,3000.0,312.16358,356.580899,0.0,7,0
C16467,2.4173376818468815,-1.6946567500493934,3,170.569025,1.0,2368.84,1464.56,904.28,0.0,0.916667,0.666667,0.833333,0.0,0,46,2500.0,2123.311356,137.665487,0.5,12,3
C16468,-0.9053988815025396,4.012528603407116,2,6557.146926,1.0,354.27,354.27,0.0,2943.653759,0.166667,0.166667,0.0,0.583333,18,5,7000.0,1606.554704,2474.330298,0.0,12,2
C16469,-1.1278518234751633,2.1583399497219227,2,4892.213739,1.0,0.0,0.0,0.0,1086.316757,0.0,0.0,0.0,0.333333,5,0,11000.0,1148.224685,1155.856775,0.0,12,2
C16470,-0.5983514257139781,-1.5567230294473309,0,3.562442,0.454545,735.0,0.0,735.0,0.0,0.583333,0.0,0.583333,0.0,0,7,2000.0,1256.297676,64.518375,0.0,12,0
C16471,3.114621463247891,0.31165820848630144,3,4548.940782,1.0,2095.49,1349.33,746.16,826.710558,1.0,0.833333,1.0,0.166667,3,72,6500.0,1427.071161,1036.041514,0.0,12,3
C16472,2.6805937278740823,-1.3070646822380956,3,157.364234,1.0,1778.92,1233.87,545.05,0.0,1.0,1.0,0.5,0.0,0,36,10500.0,1686.269252,143.010184,0.777778,12,3
C16473,-0.06739825667309436,-1.4535076268177878,3,1118.610853,1.0,293.26,0.0,293.26,0.0,0.916667,0.0,0.916667,0.0,0,11,1500.0,317.991447,220.504335,0.0,12,3
C16474,-1.4801385310178137,-1.8595941046432254,0,7.146747,0.272727,60.0,0.0,60.0,0.0,0.083333,0.0,0.083333,0.0,0,2,3000.0,231.681868,114.544794,1.0,12,0
C16475,-1.8994547011377205,-0.757750642126792,0,18.288834,0.636364,0.0,0.0,0.0,149.6351,0.0,0.0,0.0,0.083333,1,0,3000.0,307.559683,76.436629,0.166667,12,0
C16476,-2.0425395158650947,0.0915710337308046,0,162.293507,1.0,0.0,0.0,0.0,428.185827,0.0,0.0,0.0,0.25,5,0,500.0,90.933457,467.783339,0.0,12,0
C16477,0.6909512348857757,-2.308691724382291,3,45.095168,1.0,469.89,0.0,469.89,0.0,1.0,0.0,1.0,0.0,0,20,2000.0,363.258365,178.843168,0.916667,12,3
C16478,1.1961414242902437,-1.1427378113329754,3,166.761294,1.0,1831.91,216.92,1614.99,0.0,0.833333,0.083333,0.75,0.0,0,19,7000.0,1298.605481,162.966327,0.090909,12,3
C16479,1.611102466506425,-1.0002319416476217,3,1818.964688,1.0,1436.41,1300.09,136.32,0.0,1.0,0.583333,1.0,0.0,0,23,6500.0,594.214126,438.285694,0.0,12,3
C16480,4.4335045506279815,-0.537683753690586,1,1998.319924,1.0,5400.64,4694.12,706.52,0.0,1.0,0.916667,0.833333,0.0,0,61,6850.0,3359.914173,527.235281,0.090909,12,1
C16481,1.1722544633000371,-1.3460509087487518,3,1178.607275,1.0,1014.36,322.69,691.67,0.0,1.0,0.416667,0.75,0.0,0,39,1200.0,1250.42369,620.326049,0.0,12,3
C16482,-1.8743389034127118,-0.3979273686652549,0,333.175537,1.0,0.0,0.0,0.0,709.915658,0.0,0.0,0.0,0.083333,2,0,1200.0,88.066511,95.6311,0.083333,12,0
C16483,-0.3966505865060614,1.5666809487909155,2,1193.644707,1.0,850.15,850.15,0.0,3215.1424,0.416667,0.416667,0.0,0.416667,8,8,2500.0,3536.855347,476.200022,0.166667,12,2
C16484,-0.3997606771273614,-0.8122437427924802,0,121.663829,1.0,488.52,0.0,488.52,0.0,0.5,0.0,0.416667,0.0,0,6,7500.0,459.429985,255.903482,0.0,12,0
C16485,-1.7772411579841019,-0.22268425310057083,0,1390.563775,1.0,0.0,0.0,0.0,154.241717,0.0,0.0,0.0,0.083333,1,0,1500.0,506.958786,606.10374,0.0,12,0
C16486,-0.2426489640180354,-1.9985597210367865,3,4.588899,0.272727,249.96,0.0,249.96,0.0,0.916667,0.0,0.916667,0.0,0,17,4000.0,248.437485,36.714951,0.1,12,3
C16487,-0.38526144104653404,0.37305856061824905,0,3191.334524,1.0,219.44,177.8,41.64,433.90772,0.416667,0.083333,0.333333,0.083333,1,6,9000.0,810.671862,866.819687,0.0,12,0
C16488,-1.8342950439126227,0.3049833180207295,0,1600.510219,1.0,0.0,0.0,0.0,94.928008,0.0,0.0,0.0,0.25,3,0,1800.0,579.289913,450.993235,0.0,12,0
C16489,-0.7845724282256842,0.46634925337723526,0,448.539091,1.0,300.0,300.0,0.0,1105.396152,0.083333,0.083333,0.0,0.25,3,1,5400.0,3860.659948,1681.982864,0.636364,12,0
C16490,1.2866910445012232,-1.2155859299654634,3,1031.670316,1.0,1753.25,1164.04,589.21,0.0,0.916667,0.416667,0.833333,0.0,0,24,4000.0,500.01493,352.459986,0.0,12,3
C16491,0.5051876844121659,-0.9779269469976646,3,135.25122,1.0,904.55,63.4,841.15,0.0,0.75,0.083333,0.583333,0.0,0,21,7500.0,990.722558,163.711273,0.0,12,3
C16492,1.1965915804857394,-1.2085988297988204,3,435.55396,1.0,1522.06,1372.34,149.72,0.0,0.833333,0.583333,0.75,0.0,0,24,3000.0,1878.606679,162.411202,0.0,12,3
C16493,-1.4622017701114478,2.5857510562285717,2,4709.860768,1.0,0.0,0.0,0.0,3832.366931,0.0,0.0,0.0,0.333333,8,0,6000.0,1239.821726,1464.809088,0.0,12,2
C16494,1.7010572352965025,-0.28247626394835257,3,2304.470294,1.0,1201.97,374.24,827.73,1009.853215,1.0,0.666667,1.0,0.166667,4,36,3000.0,1254.356926,1050.329485,0.0,12,3
C16495,1.7315831697029416,-0.12758067115200844,3,2506.085855,1.0,1723.3,1520.32,202.98,561.814107,0.916667,0.916667,0.666667,0.166667,3,32,3000.0,1328.848053,1344.153649,0.0,12,3
C16496,-0.6530127692029202,-1.4300310715134303,0,54.055548,0.636364,548.02,0.0,548.02,0.0,0.416667,0.0,0.333333,0.0,0,8,4000.0,695.091566,111.441098,0.4,12,0
C16497,-1.6478514741333126,-0.28602563604412173,0,734.77748,0.818182,33.37,0.0,33.37,921.54819,0.083333,0.0,0.083333,0.083333,1,1,1500.0,1741.996361,228.404649,0.0,12,0
C16498,2.315078171905543,-0.7895374624832364,3,533.512148,1.0,2243.99,1543.99,700.0,949.859862,1.0,0.583333,0.916667,0.083333,1,30,7000.0,2522.034983,269.921984,0.333333,12,3
C16499,-2.0268265808196007,2.4341796234747832,2,694.70767,1.0,0.0,0.0,0.0,1640.291172,0.0,0.0,0.0,0.583333,21,0,4500.0,498.736792,201.320157,0.0,12,2
C16500,1.1070527227352085,-1.511032843799409,3,305.72029,1.0,1125.8,430.88,694.92,0.0,1.0,0.333333,1.0,0.0,0,17,3000.0,1863.122757,204.442058,0.083333,12,3
C16501,0.3508992811333454,2.243340575359857,2,1428.265873,1.0,1490.63,1411.88,78.75,5411.208676,0.416667,0.333333,0.166667,0.333333,10,19,5250.0,4644.297034,456.049907,0.166667,12,2
C16502,-0.6916028322967893,-2.1508842594163395,3,0.0,0.0,609.21,0.0,609.21,0.0,0.9,0.0,0.8,0.0,0,9,1000.0,684.523752,312.343947,0.0,10,3
C16503,-1.1678097547482333,0.5383146716899082,0,834.789126,1.0,0.0,0.0,0.0,207.027078,0.0,0.0,0.0,0.090909,2,0,13500.0,717.257211,233.199801,0.0,11,0
C16504,1.6556170897769384,1.1746747308523016,0,4028.714266,1.0,3585.75,3488.42,97.33,478.678942,0.333333,0.333333,0.083333,0.083333,1,17,6500.0,6869.557475,976.009981,0.1,12,0
C16505,-1.7712289820068166,1.5141047606127378,0,2470.787327,1.0,0.0,0.0,0.0,1715.518342,0.0,0.0,0.0,0.416667,6,0,4000.0,593.427752,585.836711,0.0,12,0
C16506,4.451441675103861,-0.8568755990936651,1,829.410423,1.0,3884.68,2610.57,1274.11,0.0,1.0,1.0,1.0,0.0,0,84,8000.0,3517.817878,200.20274,0.0,12,1
C16507,0.9376988190126835,-1.0717766273365867,3,36.40909,1.0,1091.7,1091.7,0.0,226.784069,0.916667,0.916667,0.0,0.083333,1,12,3000.0,2363.934071,160.554292,0.6,12,3
C16508,-1.168590624502985,2.0573393667135993,2,5239.146869,1.0,57.91,57.91,0.0,2973.966812,0.083333,0.083333,0.0,0.25,4,1,6000.0,1218.114753,1737.033754,0.0,12,2
C16509,7.06823481340135,-0.04898123163633098,1,2369.851759,1.0,9934.93,8500.67,1434.26,0.0,1.0,0.833333,1.0,0.0,0,91,10000.0,3670.569073,617.994101,0.0,12,1
C16510,-1.6665957822893165,0.2824619551608923,0,364.150125,1.0,0.0,0.0,0.0,1382.98498,0.0,0.0,0.0,0.166667,2,0,3000.0,2050.337787,188.947534,0.0,12,0
C16511,1.8177723055962127,-0.7038408871977057,3,1671.76708,1.0,1346.44,890.9,455.54,0.0,1.0,0.5,0.916667,0.0,0,24,6000.0,4397.366472,469.212052,0.0,12,3
C16512,-0.8033634876465147,-1.5113810893097896,0,50.571196,0.545455,499.98,0.0,499.98,0.0,0.5,0.0,0.416667,0.0,0,6,2500.0,744.260461,235.440351,0.2,12,0
C16513,-1.7954507363878573,-0.0010231448928161896,0,564.36524,1.0,0.0,0.0,0.0,1003.670076,0.0,0.0,0.0,0.166667,2,0,1200.0,1219.36304,225.940694,0.083333,12,0
C16514,-1.378029801862218,-0.5786469952015744,0,282.588132,0.727273,170.0,170.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,5500.0,1499.355812,209.440652,0.0,12,0
C16515,-1.8327398799214416,-1.129572453127833,0,42.504303,0.272727,117.62,0.0,117.62,0.0,0.083333,0.0,0.083333,0.0,0,1,2500.0,1408.151874,128.91478,0.0,12,0
C16516,-1.5368640120336403,2.548157731079432,2,1150.269979,1.0,600.0,600.0,0.0,1510.632782,0.083333,0.083333,0.0,0.75,15,2,4000.0,1622.256987,285.177419,0.0,12,2
C16517,-0.5324857129505327,-0.7349726491676393,3,2415.67887,1.0,125.45,0.0,125.45,0.0,0.583333,0.0,0.583333,0.0,0,7,3000.0,619.883932,628.190373,0.0,12,3
C16518,-1.7782899309050342,-1.0492909541694058,0,10.259525,0.181818,119.8,119.8,0.0,0.0,0.083333,0.083333,0.0,0.0,0,2,5000.0,711.480411,82.793678,0.0,12,0
C16519,0.10890125787698277,2.6288938839961244,2,1527.826042,1.0,3191.0,3191.0,0.0,2035.662918,0.083333,0.083333,0.0,0.416667,17,3,4950.0,5393.198816,436.082971,0.083333,12,2
C16520,0.32637573226039823,-1.6302031000118562,3,66.618088,1.0,544.0,0.0,544.0,0.0,1.0,0.0,1.0,0.0,0,16,3000.0,473.490702,183.99645,0.0,12,3
C16521,-1.056201649068558,3.6328535720260007,2,6955.119532,1.0,0.0,0.0,0.0,4944.926593,0.0,0.0,0.0,0.416667,5,0,10500.0,1734.23239,2072.364499,0.0,12,2
C16522,1.4202546531214733,-0.6004497710478487,3,971.723256,1.0,1853.7,966.14,887.56,319.449176,1.0,0.416667,1.0,0.25,3,26,3500.0,513.439153,252.114517,0.0,12,3
C16523,-0.21159347855089222,-0.17901359666989075,0,447.563656,0.909091,911.09,911.09,0.0,896.215958,0.583333,0.583333,0.0,0.166667,4,9,1200.0,2160.154624,220.007742,0.111111,12,0
C16524,1.6580156315550723,-1.3932579582902886,3,1346.777622,1.0,1798.15,357.8,1440.35,0.0,1.0,0.25,1.0,0.0,0,40,1500.0,1213.489835,712.170112,0.0,12,3
C16525,-1.8188012950865005,0.6401748174399838,0,1981.113728,1.0,0.0,0.0,0.0,199.183245,0.0,0.0,0.0,0.272727,3,0,2000.0,442.171269,3018.891963,0.0,11,0
C16526,-0.9061169975320947,1.5331329950890442,0,6398.233171,1.0,0.0,0.0,0.0,233.38167,0.0,0.0,0.0,0.083333,1,0,9500.0,1693.270011,2525.860166,0.0,12,0
C16527,3.252426683274927,-0.8640309934199933,3,406.939907,1.0,2615.18,2615.18,0.0,0.0,1.0,1.0,0.0,0.0,0,76,4300.0,5296.640171,2773.819516,0.75,12,3
C16528,0.5157760573782879,-1.5142761797107858,3,964.09998,1.0,1074.96,0.0,1074.96,0.0,1.0,0.0,1.0,0.0,0,12,1000.0,446.368432,1192.827241,0.0,12,3
C16529,-1.21779384442795,-0.6580997183611884,0,108.386507,1.0,211.9,211.9,0.0,0.0,0.166667,0.166667,0.0,0.0,0,2,5100.0,131.85375,125.337911,0.0,12,0
C16530,-2.4668284622848287,1.7301926917934292,0,413.331088,1.0,0.0,0.0,0.0,708.62821,0.0,0.0,0.0,0.777778,11,0,500.0,453.051033,131.544615,0.0,9,0
C16531,-1.7215873124934193,-0.9442506879625125,0,6.395964,0.181818,79.0,79.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,7500.0,107.281393,45.447418,0.0,12,0
C16532,-1.6785518844439045,-0.8557542648514025,0,207.632783,1.0,45.65,45.65,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,1200.0,0.0,312.343947,0.0,12,0
C16533,0.6748657888468594,0.38130429154159245,3,767.871111,1.0,1878.51,0.0,1878.51,929.9471,0.833333,0.0,0.75,0.5,6,22,2500.0,1261.146488,270.076156,0.0,12,3
C16534,-1.8350771878346634,-0.3561244880501463,0,1093.027318,1.0,0.0,0.0,0.0,92.01775,0.0,0.0,0.0,0.083333,1,0,1200.0,330.592103,227.755597,0.0,12,0
C16535,-1.37593380263777,1.9181728478368993,2,2714.36271,0.727273,50.62,50.62,0.0,4424.09206,0.083333,0.083333,0.0,0.25,6,1,7000.0,1651.122391,1349.297872,0.0,12,2
C16536,-1.4192849720986163,1.5977351166439149,0,2285.604784,1.0,75.0,0.0,75.0,2539.047806,0.25,0.0,0.25,0.333333,13,3,2500.0,531.583507,1072.905255,0.0,12,0
C16537,0.17952577575193396,-1.9699635657507342,3,46.000465,0.818182,531.5,0.0,531.5,0.0,0.75,0.0,0.5,0.0,0,15,4000.0,544.460735,159.519007,1.0,12,3
C16538,-0.8378874591037483,-1.5624771121636922,0,27.857993,0.636364,352.23,0.0,352.23,0.0,0.5,0.0,0.416667,0.0,0,7,2500.0,299.490096,98.217199,0.272727,12,0
C16539,-1.8729398691389,1.434993174479139,0,1756.206467,1.0,0.0,0.0,0.0,1468.349502,0.0,0.0,0.0,0.25,15,0,3000.0,324.251074,705.810164,0.0,12,0
C16540,-1.3967487477493323,-2.1335562360230584,0,4.686854,0.428571,28.8,0.0,28.8,0.0,0.428571,0.0,0.285714,0.0,0,3,1500.0,34.401591,60.436139,1.0,7,0
C16541,-1.1188108271891049,0.4344296782801483,0,1462.921098,1.0,609.16,609.16,0.0,1054.286672,0.25,0.25,0.0,0.25,4,3,2000.0,506.068295,314.8002,0.0,12,0
C16542,-1.3786848279344341,0.418677239658916,0,2786.817229,1.0,0.0,0.0,0.0,154.876604,0.0,0.0,0.0,0.083333,1,0,7000.0,609.526586,625.852886,0.0,12,0
C16543,0.5336598081857261,0.9950017367811298,3,1134.988498,1.0,935.04,540.81,394.23,996.543937,0.916667,0.5,0.75,0.5,15,20,4000.0,298.878026,235.549018,0.0,12,3
C16544,1.035609106640324,-0.9811050405313178,3,1316.179352,1.0,1278.04,0.0,1278.04,114.843243,1.0,0.0,1.0,0.083333,1,28,1200.0,2069.375056,1951.939159,0.0,12,3
C16545,-0.3487575607585456,-0.04281060739279031,3,2300.825677,0.875,522.06,0.0,522.06,2809.026116,0.875,0.0,0.75,0.125,1,7,3000.0,469.928446,1711.018102,0.0,8,3
C16546,1.7433328129950427,9.500465278200982,2,4529.895962,0.727273,0.0,0.0,0.0,21943.84942,0.0,0.0,0.0,0.333333,12,0,13000.0,33486.31044,1797.797941,0.428571,12,2
C16547,-0.11137181081352189,-1.0001862789522133,3,1504.980887,1.0,322.81,184.71,138.1,0.0,0.583333,0.416667,0.5,0.0,0,15,1600.0,467.652307,644.070346,0.0,12,3
C16548,-1.5961037273776664,-0.8331629166094121,0,46.981185,0.454545,160.0,160.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,6500.0,204.116016,104.698965,0.0,12,0
C16549,0.45972851722722985,-0.9777014918170437,3,1552.687961,1.0,654.16,557.16,97.0,0.0,0.75,0.5,0.583333,0.0,0,21,1500.0,1041.793202,1676.396511,0.0,12,3
C16550,0.8949195698670026,-1.031953834560414,3,2054.983361,1.0,1058.58,0.0,1058.58,0.0,1.0,0.0,1.0,0.0,0,16,6000.0,461.980524,439.448245,0.0,12,3
C16551,-1.9659184472563107,0.37828601695010794,0,1097.718192,1.0,0.0,0.0,0.0,77.325405,0.0,0.0,0.0,0.333333,4,0,1200.0,278.781487,425.605099,0.0,12,0
C16552,-1.0274741731361974,-0.6790021446263738,0,1150.280984,1.0,450.0,250.0,200.0,0.0,0.25,0.166667,0.083333,0.0,0,4,1200.0,839.754013,766.890275,0.0,12,0
C16553,-0.9162831591701786,1.6577534305729464,0,4117.751094,1.0,159.07,159.07,0.0,2940.082863,0.166667,0.166667,0.0,0.166667,4,2,8000.0,876.63896,982.488109,0.0,12,0
C16554,-1.3554171452005892,-0.5281645891446328,0,1631.573904,1.0,112.56,112.56,0.0,0.0,0.181818,0.181818,0.0,0.0,0,3,1700.0,439.132886,690.430521,0.0,11,0
C16555,2.5456339410968964,-0.41341575743264647,3,3060.945154,1.0,2478.38,1974.38,504.0,0.0,1.0,1.0,0.583333,0.0,0,32,6500.0,1828.095269,1062.750643,0.0,12,3
C16556,1.0089291794629542,-1.4201314140046948,3,625.144248,1.0,958.39,365.0,593.39,0.0,1.0,0.166667,1.0,0.0,0,30,4000.0,881.159896,205.198021,0.0,12,3
C16557,1.691632594981147,2.0358258014962334,2,7803.071972,1.0,1000.55,0.0,1000.55,1490.239239,1.0,0.0,1.0,0.333333,6,35,8000.0,3478.320794,2722.218432,0.0,12,2
C16558,0.8459486515716221,-1.5876647090037084,3,75.46203,1.0,405.84,0.0,405.84,0.0,1.0,0.0,1.0,0.0,0,45,5000.0,340.762855,171.488095,0.083333,12,3
C16559,-1.9436156299016032,-0.5978162138220504,0,287.787967,1.0,0.0,0.0,0.0,19.464101,0.0,0.0,0.0,0.083333,1,0,300.0,104.919187,346.608792,0.0,12,0
C16560,-0.36402497547039186,-0.23464901842426866,0,1669.759168,1.0,200.0,0.0,200.0,0.0,0.416667,0.0,0.416667,0.0,0,5,11000.0,442.60799,373.920471,0.0,12,0
C16561,-0.7461804458820975,-0.6087213703314798,0,113.723132,0.727273,740.82,574.44,166.38,188.360044,0.25,0.166667,0.083333,0.083333,2,3,5500.0,1335.466998,99.981807,0.333333,12,0
C16562,-1.0164122245935803,0.4323327786859052,0,1475.485907,1.0,522.68,522.68,0.0,1635.215775,0.25,0.25,0.0,0.166667,4,7,3000.0,265.318943,572.110855,0.0,12,0
C16563,1.2350184334688272,-1.6033773354407734,3,419.727505,1.0,1945.8,0.0,1945.8,0.0,1.0,0.0,1.0,0.0,0,12,3000.0,1348.704313,171.24898,0.181818,12,3
C16564,-0.33176474173295933,-1.5941594727456063,0,50.962159,0.454545,803.45,803.45,0.0,0.0,0.333333,0.333333,0.0,0.0,0,8,5500.0,797.779992,174.831289,1.0,12,0
C16565,8.586853700129502,-0.5011464736854897,1,946.059539,1.0,10915.37,9323.71,1591.66,0.0,1.0,1.0,1.0,0.0,0,93,5000.0,12612.66824,263.274743,1.0,12,1
C16566,-1.7295027951918394,0.0652010889918914,0,1286.787274,1.0,0.0,0.0,0.0,68.190923,0.0,0.0,0.0,0.166667,2,0,1500.0,1602.22002,421.628447,0.0,12,0
C16567,0.9450793448374082,-1.6440816396127562,3,13.720529,0.454545,1724.77,935.67,789.1,0.0,0.833333,0.583333,0.583333,0.0,0,19,3500.0,1490.96569,28.103306,0.142857,12,3
C16568,-1.4146915081425404,3.795098762339933,2,3948.776884,1.0,0.0,0.0,0.0,5291.215227,0.0,0.0,0.0,0.5,17,0,4000.0,4576.56764,1819.139749,0.083333,12,2
C16569,-0.7197532635334928,-0.6330883801140211,0,603.686346,1.0,397.5,88.0,309.5,63.384239,0.5,0.083333,0.416667,0.166667,2,12,1500.0,279.038144,269.861111,0.0,12,0
C16570,1.216891463352638,-2.0012049624798034,3,87.540559,1.0,885.13,0.0,885.13,0.0,1.0,0.0,1.0,0.0,0,21,6000.0,801.593051,186.251245,0.916667,12,3
C16571,-0.8828605843418355,-1.4417105955648275,0,14.179041,0.545455,119.58,0.0,119.58,0.0,0.5,0.0,0.5,0.0,0,6,5000.0,157.838418,96.544553,0.181818,12,0
C16572,-1.7053373691924285,1.2617342040525656,0,2333.99188,0.818182,0.0,0.0,0.0,4480.430064,0.0,0.0,0.0,0.166667,2,0,4500.0,725.315868,1138.412302,0.0,12,0
C16573,-1.5077599709180978,-0.7120385736686327,0,42.045574,1.0,90.0,90.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,4000.0,28.556632,141.90112,0.0,12,0
C16574,-1.0083645307070948,-0.4850396436701522,0,1155.509859,1.0,564.0,564.0,0.0,0.0,0.166667,0.166667,0.0,0.0,0,6,4000.0,279.047416,295.461365,0.0,12,0
C16575,0.8467158569521464,-0.4811735000213546,3,1434.793889,1.0,467.88,467.88,0.0,0.0,1.0,1.0,0.0,0.0,0,12,4300.0,2538.815988,2898.375147,0.0,12,3
C16576,-1.7500467962364357,-0.12467221338925516,0,1406.504164,1.0,0.0,0.0,0.0,105.811869,0.0,0.0,0.0,0.083333,1,0,1500.0,278.864694,2334.712799,0.0,12,0
C16577,-1.8037684154852403,-0.2102215459231051,0,1358.513908,1.0,0.0,0.0,0.0,73.870282,0.0,0.0,0.0,0.083333,2,0,1500.0,353.105652,435.809869,0.0,12,0
C16578,-0.024932666795362338,-1.6203310608445807,3,372.722601,0.909091,819.7,0.0,819.7,0.0,0.909091,0.0,0.818182,0.0,0,10,1500.0,87.828439,194.003982,0.0,11,3
C16579,2.5702399468092114,0.07974479033995652,3,3279.867381,0.875,6520.0,6520.0,0.0,0.0,0.75,0.75,0.0,0.0,0,7,3500.0,3524.512662,523.422296,0.125,8,3
C16580,-0.36688724112594784,1.5292258034892308,0,1963.698617,1.0,1582.88,1259.82,323.06,2601.802794,0.166667,0.083333,0.083333,0.333333,5,12,2500.0,4138.243604,806.866365,0.0,12,0
C16581,-1.6265821386256667,3.5773824684116002,2,1967.640068,0.909091,264.8,230.0,34.8,4954.13788,0.166667,0.083333,0.083333,0.583333,26,2,5000.0,516.105446,505.521704,0.0,12,2
C16583,0.15725232485353943,-0.7471197389295647,3,157.907139,1.0,499.92,0.0,499.92,1093.855719,1.0,0.0,1.0,0.166667,4,12,3000.0,788.375119,150.191528,0.0,12,3
C16584,-1.8256190878336929,4.374647287781749,2,2184.965504,1.0,0.0,0.0,0.0,2893.023143,0.0,0.0,0.0,0.916667,26,0,8000.0,1730.364781,481.160634,0.0,12,2
C16585,-0.948841725698552,-0.6891115274132332,0,46.103924,0.818182,443.25,443.25,0.0,0.0,0.25,0.25,0.0,0.0,0,3,6500.0,417.350534,93.536782,0.0,12,0
C16586,-0.2609865977646531,-1.6085238594257039,0,65.11995,0.636364,898.64,470.2,428.44,0.0,0.416667,0.25,0.25,0.0,0,13,2500.0,672.702547,179.114318,0.6,12,0
C16587,-1.6918202155470352,1.4715758938118328,0,889.955252,1.0,40.0,40.0,0.0,3124.247282,0.083333,0.083333,0.0,0.416667,8,1,3000.0,977.156313,244.338227,0.083333,12,0
C16588,-2.2881327231641877,2.722754973880572,2,550.533381,0.714286,0.0,0.0,0.0,2486.624696,0.0,0.0,0.0,0.714286,23,0,1500.0,3762.550924,177.096478,0.333333,7,2
C16589,-1.8225581042450105,-0.35790855179834685,0,221.861874,1.0,0.0,0.0,0.0,250.779227,0.0,0.0,0.0,0.083333,2,0,2500.0,209.265168,203.118526,0.0,12,0
C16590,-1.1394294137308867,-1.0398911823681807,0,61.268046,0.454545,491.11,171.11,320.0,0.0,0.25,0.083333,0.166667,0.0,0,5,5000.0,702.302424,135.813519,0.0,12,0
C16591,0.38594193686481465,-1.0304887819446489,3,1162.7795,1.0,757.37,0.0,757.37,131.28406,1.0,0.0,1.0,0.083333,1,13,1000.0,512.315951,3533.665385,0.0,12,3
C16592,-1.8402808411415448,0.9479210520308223,0,1338.934027,1.0,0.0,0.0,0.0,1297.777178,0.0,0.0,0.0,0.272727,7,0,4000.0,423.092478,634.989453,0.0,11,0
C16593,-0.613516157910482,2.8147503076490152,2,2273.555853,1.0,329.3,70.0,259.3,3360.63801,0.583333,0.083333,0.5,0.75,16,10,3000.0,3099.112794,758.644505,0.0,12,2
C16594,-0.3669492894943983,-0.42728173912949174,0,1248.332959,1.0,478.32,198.0,280.32,157.20552,0.583333,0.083333,0.416667,0.083333,2,8,4000.0,1429.176523,360.158214,0.0,12,0
C16595,-0.33193801860363653,2.777584109724858,2,6255.078201,1.0,195.29,124.17,71.12,2881.905049,0.5,0.083333,0.333333,0.416667,10,9,7500.0,1797.863187,1926.996357,0.0,12,2
C16596,-0.04961026978593266,-1.8223554531294912,3,7.14111,0.727273,288.0,0.0,288.0,0.0,1.0,0.0,1.0,0.0,0,12,3000.0,228.853499,24.171054,0.0,12,3
C16597,-1.7604912282620784,1.8889091385451438,0,1959.35945,1.0,0.0,0.0,0.0,2757.579869,0.0,0.0,0.0,0.5,6,0,4000.0,1542.366508,460.734661,0.0,12,0
